1,1,1383.30419921875,302.044677734375,268.3502197265625,624.9552612304688,1,-1,-1,-1
1,2,813.8538208007812,367.17694091796875,243.82403564453125,579.1246337890625,1,-1,-1,-1
1,3,1119.28271484375,461.5484619140625,273.102783203125,590.7666015625,1,-1,-1,-1
1,4,605.0341796875,477.2518310546875,277.157958984375,644.6334228515625,1,-1,-1,-1
2,1,1383.2543855012982,301.972248928606,268.439254283109,625.1422784978694,1,-1,-1,-1
2,2,813.7281214974842,366.9296766549102,244.06462951520064,579.7087251016916,1,-1,-1,-1
2,3,1119.1887204009734,461.2964043735473,273.30358947149097,591.2330589609697,1,-1,-1,-1
2,4,604.993434931679,477.24788520749934,277.18515999443525,644.6998401988636,1,-1,-1,-1
3,1,1372.735794370882,302.8981744246843,267.5350739477816,622.6754722895902,1,-1,-1,-1
3,2,815.2573516755808,371.87061651320545,240.17838995246132,570.4977560090753,1,-1,-1,-1
3,3,1119.9604949300208,458.5905924241996,271.3857157170119,586.9576271395106,1,-1,-1,-1
3,4,601.675896748887,482.24287468738214,272.9032507514107,634.4620115186499,1,-1,-1,-1
4,1,1364.9589635037146,300.15656878950887,265.2000978306052,617.1412114927363,1,-1,-1,-1
4,2,811.2542126057318,375.61550662889965,237.49030594249317,563.5588551892847,1,-1,-1,-1
4,3,1114.0746278067409,456.0861262450199,272.1578629259895,588.5407668732583,1,-1,-1,-1
4,4,610.0547992792202,487.91541459699243,263.7713654621505,611.8812298530539,1,-1,-1,-1
5,1,1358.2338013658837,295.510169288927,263.2049289721015,612.8418955841809,1,-1,-1,-1
5,2,809.5787804468912,376.3502717660262,237.27879046240517,562.5114995859745,1,-1,-1,-1
5,3,1111.4978740806655,453.61278526604406,273.76530669288405,592.3606618115907,1,-1,-1,-1
5,4,609.4014373558518,489.5121469557165,257.2969854909676,594.9516247709364,1,-1,-1,-1
6,1,1352.2937587294916,291.2223161808364,260.2664525711884,606.974898651767,1,-1,-1,-1
6,2,803.9662304510874,377.02204018891615,237.5716296114986,561.6068456054594,1,-1,-1,-1
6,3,1105.6151186761492,452.2540654936388,274.6011655030003,594.860447042747,1,-1,-1,-1
6,4,612.8606177602677,492.5222805886647,258.2696888759203,594.7434932120817,1,-1,-1,-1
7,1,1346.7486369893,286.43919409056963,257.3640808866572,601.4150101055942,1,-1,-1,-1
7,2,801.734737410555,377.0009408877541,238.56436141246633,562.0085238721307,1,-1,-1,-1
7,3,1103.5419795632974,451.5399887632267,275.12023588986153,596.7668437543055,1,-1,-1,-1
7,4,623.3642757528985,494.6718155359277,250.2221591067974,573.0852927201032,1,-1,-1,-1
8,1,1345.6495892135997,286.2079787749461,254.95550006174727,596.8700291996613,1,-1,-1,-1
8,2,800.7576977735173,377.1387590385788,239.44531531168226,561.6073611294449,1,-1,-1,-1
8,3,1097.8885042381983,450.14061773881207,275.7890823708326,599.3363463487236,1,-1,-1,-1
8,4,626.7103650449279,495.9311304359783,248.01469392301917,564.9431753023264,1,-1,-1,-1
9,1,1340.1456519807614,284.1817067252802,255.41524382129194,600.0966900521559,1,-1,-1,-1
9,2,798.8951170040614,378.7596586134064,242.8063283478642,567.0406232861642,1,-1,-1,-1
9,3,1091.8173750564304,450.61188323705204,274.7779963629705,598.2238699601693,1,-1,-1,-1
9,4,627.2722829654201,500.3110392887498,248.40975882973396,563.7438462328925,1,-1,-1,-1
10,1,1335.3161354797967,282.59457890768766,252.07670584625464,593.5065823661618,1,-1,-1,-1
10,2,798.0419478470335,379.83512134376946,244.52167793546542,567.9539391759416,1,-1,-1,-1
10,3,1090.3257749588042,451.9077388886607,273.184660333873,595.9285058502396,1,-1,-1,-1
10,4,626.1208321352183,504.1328876204794,251.2352687905601,568.2679730293065,1,-1,-1,-1
11,1,1330.3255679213003,280.7753207284968,248.17687459841042,584.6442222826331,1,-1,-1,-1
11,2,800.9183820596421,378.10573565464347,248.07259093421683,572.66322291605,1,-1,-1,-1
11,3,1090.006740627503,452.5796492645912,272.1617059810638,594.5667444222548,1,-1,-1,-1
11,4,625.2947887302548,505.71013736148916,252.87293495681303,570.3928172332355,1,-1,-1,-1
12,1,1322.9842378206613,278.2560974090698,248.30264947486324,585.7063209516506,1,-1,-1,-1
12,2,801.2987916042351,375.8486624973267,250.9692201554082,578.0368352915991,1,-1,-1,-1
12,3,1085.855618395765,453.8864839349659,270.73898753505006,592.1230492785353,1,-1,-1,-1
12,4,623.645353505477,507.973688606333,256.1069649693872,576.6335741313403,1,-1,-1,-1
13,1,1313.9234775951247,276.5524525265031,252.26913195809578,596.3787433549828,1,-1,-1,-1
13,2,799.5519324846866,374.35190388852175,256.31172949211594,590.6902860657126,1,-1,-1,-1
13,3,1084.9328740999397,455.59356552629544,269.12873219767016,589.0139341311839,1,-1,-1,-1
13,4,629.0720769375529,511.35853319260127,254.70779280926612,574.1028751692731,1,-1,-1,-1
14,1,1310.7493777395307,275.70219115712916,253.75599129110864,601.1493079152774,1,-1,-1,-1
14,2,798.9119080511578,373.7570486884148,258.2881093827214,595.4883034461382,1,-1,-1,-1
14,3,1084.7548096586736,456.26835908844276,268.49451115069417,587.8203892535529,1,-1,-1,-1
14,4,626.0245708205674,511.8590897274529,254.69721997584284,574.423965007617,1,-1,-1,-1
15,1,1307.2710303469887,276.0601039615757,250.29628807396892,593.7707403839383,1,-1,-1,-1
15,2,801.1272344329794,373.65165676667027,263.32759982321176,606.241711898464,1,-1,-1,-1
15,3,1080.0238527277545,456.8876662797612,268.27745731637873,586.9222231753758,1,-1,-1,-1
15,4,628.3845698811189,513.8822988106912,257.2764743228317,580.5552127450733,1,-1,-1,-1
16,1,1301.2367916935095,274.38058942733574,249.75829725525836,594.0342216663169,1,-1,-1,-1
16,2,800.8235888241877,375.3337155737114,267.71307415562893,616.5080769618608,1,-1,-1,-1
16,3,1078.2208187048034,457.1632380637159,268.4323343724306,586.6051873359047,1,-1,-1,-1
16,4,628.831668487104,514.3645716361932,259.1752060094215,583.3460576999602,1,-1,-1,-1
17,1,1293.946384550914,271.93957900745414,250.5545060620781,597.6138373085654,1,-1,-1,-1
17,2,799.6339521828512,376.9573849063094,271.7085211044427,627.1268535605594,1,-1,-1,-1
17,3,1072.8807533032602,457.1091107191418,268.89561599755706,586.8237742924242,1,-1,-1,-1
17,4,628.2929750979331,513.7322270802797,260.9809156245056,586.0959415064011,1,-1,-1,-1
18,1,1286.7828360404842,269.7841410625816,250.84851766893027,601.5363596292377,1,-1,-1,-1
18,2,803.4111880859062,380.92108422937497,273.91101968017455,633.4048935361552,1,-1,-1,-1
18,3,1070.7346928882093,460.78729672073393,269.3715656486014,587.4100643249917,1,-1,-1,-1
18,4,630.9368741585914,514.0351429047953,265.0356870673848,595.084087466139,1,-1,-1,-1
19,1,1278.8896168045806,266.1313212097875,252.06941682820485,608.6106698950824,1,-1,-1,-1
19,2,809.8785811938506,383.2402624165293,273.79523129169615,634.2200902436018,1,-1,-1,-1
19,3,1069.0441338269416,460.1871776944329,271.11210502215323,591.8086207258161,1,-1,-1,-1
19,4,631.9835456806225,514.0805463756249,266.442043450155,598.715251823674,1,-1,-1,-1
20,1,1272.7726284927764,262.63103772724367,249.83220454391642,607.3962921358957,1,-1,-1,-1
